year;facility_number;facility_name;begin_date;end_date;county_name;type_of_control;hours_type;productive_hours;productive_hours_per_adjusted_patient_day
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Aides & Orderlies;943127;3.76
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;2249567;8.96
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Environmental & Food Services;864539;3.44
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Other;2538983;10.12
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;251472;1
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Contracted Other;902385;3.6
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Daily Cost Centers;2438356;9.72
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;1929161;7.69
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;3133918;12.49
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Education Cost Centers;1964248;7.83
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;General Services Cost Centers;2155752;8.59
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;826161;3.29
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;1469828;5.86
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Management & Supervision;0;0
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Technician & Specialist;0;0
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Registered Nurse;583972;14.07
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;4681;0.11
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Aides & Orderlies;90546;2.18
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;0;0
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Environmental & Food Services;0;0
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Other;1037313;24.99
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;36897;0.89
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Contracted Other;4047;0.1
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Daily Cost Centers;680686;16.4
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;0;0
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;215420;5.19
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Education Cost Centers;0;0
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;General Services Cost Centers;450302;10.85
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;45955;1.11
2012;106431506;KAISER FOUNDATION HOSPITAL - SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;362709;8.74
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Management & Supervision;450057;4.16
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Technician & Specialist;1130876;10.45
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Registered Nurse;1389810;12.84
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;9146;0.08
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Aides & Orderlies;99818;0.92
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;863858;7.98
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Environmental & Food Services;315577;2.92
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Other;250308;2.31
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;96966;0.9
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Contracted Other;82738;0.76
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Daily Cost Centers;1390953;12.85
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;657803;6.08
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;843070;7.79
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Education Cost Centers;10706;0.1
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;General Services Cost Centers;879838;8.13
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;214237;1.98
2012;106434040;LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;690735;6.38
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Management & Supervision;8675;0.98
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Technician & Specialist;25754;2.9
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Registered Nurse;22624;2.55
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Licensed Vocational Nurse;33348;3.76
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Aides & Orderlies;29884;3.37
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Clerical & Other Administrative;7196;0.81
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Environmental & Food Services;18964;2.14
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Other;0;0
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Registry Nursing;1010;0.11
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Other;0;0
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Daily Cost Centers;90452;10.19
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Ambulatory Cost Centers;0;0
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Ancillary Cost Centers;25754;2.9
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Education Cost Centers;0;0
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;General Services Cost Centers;18964;2.14
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Fiscal Services Cost Centers;0;0
2012;106434051;CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA;01/01/2012;12/31/2012;Santa Clara;Investor;Administrative Services Cost Centers;12285;1.38
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Management & Supervision;56650;2.31
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Technician & Specialist;162493;6.63
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Registered Nurse;192583;7.86
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;10072;0.41
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Aides & Orderlies;21988;0.9
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;125661;5.13
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Environmental & Food Services;63469;2.59
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Other;0;0
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;12864;0.52
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Contracted Other;38608;1.58
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Daily Cost Centers;165115;6.74
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;70683;2.88
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;158122;6.45
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Education Cost Centers;0;0
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;General Services Cost Centers;126084;5.15
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;41071;1.68
2012;106434138;ST. LOUISE REGIONAL HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;123313;5.03
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Management & Supervision;0;0
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Technician & Specialist;0;0
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Registered Nurse;1190473;14.11
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;3530;0.04
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Aides & Orderlies;152077;1.8
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;0;0
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Environmental & Food Services;0;0
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Other;1855077;21.99
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;152025;1.8
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Contracted Other;12515;0.15
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Daily Cost Centers;1405122;16.65
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;0;0
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;428764;5.08
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Education Cost Centers;0;0
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;General Services Cost Centers;867287;10.28
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;67620;0.8
2012;106434153;KAISER FOUNDATION HOSPITAL - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;589805;6.99
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Management & Supervision;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Technician & Specialist;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Registered Nurse;25592;3.54
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Aides & Orderlies;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Environmental & Food Services;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Other;78702;10.89
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Contracted Other;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Daily Cost Centers;81939;11.34
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Education Cost Centers;0;0
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;General Services Cost Centers;19844;2.75
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;1398;0.19
2012;106434218;KAISER PERMANENTE P.H.F. - SANTA CLARA;01/01/2012;12/31/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;1113;0.15
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Management & Supervision;7039;1.73
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Technician & Specialist;5851;1.44
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Registered Nurse;8637;2.12
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Licensed Vocational Nurse;12844;3.15
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Aides & Orderlies;27845;6.83
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Clerical & Other Administrative;5754;1.41
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Environmental & Food Services;17755;4.36
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Other;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Registry Nursing;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Other;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Daily Cost Centers;58582;14.37
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Ambulatory Cost Centers;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Ancillary Cost Centers;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Education Cost Centers;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;General Services Cost Centers;18609;4.57
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Fiscal Services Cost Centers;0;0
2012;106434220;CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Administrative Services Cost Centers;8534;2.09
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Management & Supervision;167236;2
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Technician & Specialist;568818;6.81
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Registered Nurse;667871;8
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Licensed Vocational Nurse;34561;0.41
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Aides & Orderlies;132478;1.59
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Clerical & Other Administrative;280299;3.36
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Environmental & Food Services;185350;2.22
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Other;26973;0.32
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Contracted Registry Nursing;30042;0.36
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Contracted Other;31819;0.38
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Daily Cost Centers;647808;7.76
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Ambulatory Cost Centers;234976;2.81
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Ancillary Cost Centers;522321;6.26
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Education Cost Centers;0;0
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;General Services Cost Centers;314050;3.76
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Fiscal Services Cost Centers;121728;1.46
2012;106440755;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;07/01/2011;06/30/2012;Santa Cruz;Non-Profit;Administrative Services Cost Centers;275547;3.3
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Management & Supervision;24358;2.06
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Technician & Specialist;70913;5.99
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Registered Nurse;135613;11.46
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Licensed Vocational Nurse;0;0
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Aides & Orderlies;9629;0.81
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Clerical & Other Administrative;41371;3.5
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Environmental & Food Services;41154;3.48
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Other;617;0.05
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Contracted Registry Nursing;0;0
2012;106444012;SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ;01/01/2012;12/31/2012;Santa Cruz;Non-Profit;Contracted Other;1009;0.09
